Image,Annotations
ade20k/ADE_train_00016278.jpg,ade20k/ADE_train_00016278_object.png
ade20k/ADE_train_00009646.jpg,ade20k/ADE_train_00009646_object.png
ade20k/ADE_train_00004307.jpg,ade20k/ADE_train_00004307_object.png
ade20k/ADE_train_00010140.jpg,ade20k/ADE_train_00010140_object.png
ade20k/ADE_train_00002062.jpg,ade20k/ADE_train_00002062_object.png
ade20k/ADE_train_00016103.jpg,ade20k/ADE_train_00016103_object.png
ade20k/ADE_train_00012598.jpg,ade20k/ADE_train_00012598_object.png
ade20k/ADE_val_00001382.jpg,ade20k/ADE_val_00001382_object.png
ade20k/ADE_train_00001132.jpg,ade20k/ADE_train_00001132_object.png
ade20k/ADE_train_00015449.jpg,ade20k/ADE_train_00015449_object.png
ade20k/ADE_train_00019305.jpg,ade20k/ADE_train_00019305_object.png
ade20k/ADE_train_00019603.jpg,ade20k/ADE_train_00019603_object.png
ade20k/ADE_train_00011570.jpg,ade20k/ADE_train_00011570_object.png
ade20k/ADE_train_00010126.jpg,ade20k/ADE_train_00010126_object.png
ade20k/ADE_val_00001058.jpg,ade20k/ADE_val_00001058_object.png
ade20k/ADE_train_00006640.jpg,ade20k/ADE_train_00006640_object.png
ade20k/ADE_train_00007539.jpg,ade20k/ADE_train_00007539_object.png
ade20k/ADE_train_00004304.jpg,ade20k/ADE_train_00004304_object.png
ade20k/ADE_train_00001177.jpg,ade20k/ADE_train_00001177_object.png
ade20k/ADE_train_00001204.jpg,ade20k/ADE_train_00001204_object.png
ade20k/ADE_train_00013599.jpg,ade20k/ADE_train_00013599_object.png
ade20k/ADE_val_00001188.jpg,ade20k/ADE_val_00001188_object.png
ade20k/ADE_train_00010858.jpg,ade20k/ADE_train_00010858_object.png
ade20k/ADE_train_00016166.jpg,ade20k/ADE_train_00016166_object.png
ade20k/ADE_train_00006101.jpg,ade20k/ADE_train_00006101_object.png
ade20k/ADE_train_00006352.jpg,ade20k/ADE_train_00006352_object.png
ade20k/ADE_train_00014743.jpg,ade20k/ADE_train_00014743_object.png
ade20k/ADE_train_00010136.jpg,ade20k/ADE_train_00010136_object.png
ade20k/ADE_train_00017294.jpg,ade20k/ADE_train_00017294_object.png
ade20k/ADE_train_00005036.jpg,ade20k/ADE_train_00005036_object.png
ade20k/ADE_train_00012483.jpg,ade20k/ADE_train_00012483_object.png
ade20k/ADE_train_00014742.jpg,ade20k/ADE_train_00014742_object.png
ade20k/ADE_train_00004283.jpg,ade20k/ADE_train_00004283_object.png
ade20k/ADE_train_00005098.jpg,ade20k/ADE_train_00005098_object.png
ade20k/ADE_train_00002186.jpg,ade20k/ADE_train_00002186_object.png
ade20k/ADE_train_00016741.jpg,ade20k/ADE_train_00016741_object.png
ade20k/ADE_train_00005624.jpg,ade20k/ADE_train_00005624_object.png
ade20k/ADE_train_00009767.jpg,ade20k/ADE_train_00009767_object.png
ade20k/ADE_train_00002149.jpg,ade20k/ADE_train_00002149_object.png
ade20k/ADE_val_00000347.jpg,ade20k/ADE_val_00000347_object.png
ade20k/ADE_train_00017388.jpg,ade20k/ADE_train_00017388_object.png
ade20k/ADE_train_00007732.jpg,ade20k/ADE_train_00007732_object.png
ade20k/ADE_train_00001404.jpg,ade20k/ADE_train_00001404_object.png
ade20k/ADE_val_00000439.jpg,ade20k/ADE_val_00000439_object.png
ade20k/ADE_train_00018127.jpg,ade20k/ADE_train_00018127_object.png
ade20k/ADE_train_00001137.jpg,ade20k/ADE_train_00001137_object.png
ade20k/ADE_train_00002189.jpg,ade20k/ADE_train_00002189_object.png
ade20k/ADE_train_00012231.jpg,ade20k/ADE_train_00012231_object.png
ade20k/ADE_train_00016165.jpg,ade20k/ADE_train_00016165_object.png
ade20k/ADE_train_00001129.jpg,ade20k/ADE_train_00001129_object.png
ade20k/ADE_val_00000382.jpg,ade20k/ADE_val_00000382_object.png
ade20k/ADE_train_00006636.jpg,ade20k/ADE_train_00006636_object.png
ade20k/ADE_train_00012708.jpg,ade20k/ADE_train_00012708_object.png
ade20k/ADE_train_00019675.jpg,ade20k/ADE_train_00019675_object.png
ade20k/ADE_train_00010107.jpg,ade20k/ADE_train_00010107_object.png
ade20k/ADE_train_00008419.jpg,ade20k/ADE_train_00008419_object.png
ade20k/ADE_train_00009925.jpg,ade20k/ADE_train_00009925_object.png
ade20k/ADE_val_00001070.jpg,ade20k/ADE_val_00001070_object.png
ade20k/ADE_train_00012749.jpg,ade20k/ADE_train_00012749_object.png
