Image,Annotations
ade20k/ADE_train_00002230.jpg,ade20k/ADE_train_00002230_object.png
ade20k/ADE_train_00005844.jpg,ade20k/ADE_train_00005844_object.png
ade20k/ADE_train_00016551.jpg,ade20k/ADE_train_00016551_object.png
ade20k/ADE_train_00013743.jpg,ade20k/ADE_train_00013743_object.png
ade20k/ADE_train_00014870.jpg,ade20k/ADE_train_00014870_object.png
ade20k/ADE_train_00010886.jpg,ade20k/ADE_train_00010886_object.png
ade20k/ADE_train_00005824.jpg,ade20k/ADE_train_00005824_object.png
ade20k/ADE_train_00016066.jpg,ade20k/ADE_train_00016066_object.png
ade20k/ADE_train_00007651.jpg,ade20k/ADE_train_00007651_object.png
ade20k/ADE_train_00013978.jpg,ade20k/ADE_train_00013978_object.png
ade20k/ADE_train_00013387.jpg,ade20k/ADE_train_00013387_object.png
ade20k/ADE_train_00012672.jpg,ade20k/ADE_train_00012672_object.png
ade20k/ADE_train_00003139.jpg,ade20k/ADE_train_00003139_object.png
ade20k/ADE_train_00005858.jpg,ade20k/ADE_train_00005858_object.png
ade20k/ADE_train_00013119.jpg,ade20k/ADE_train_00013119_object.png
ade20k/ADE_train_00018968.jpg,ade20k/ADE_train_00018968_object.png
ade20k/ADE_train_00010914.jpg,ade20k/ADE_train_00010914_object.png
ade20k/ADE_train_00013985.jpg,ade20k/ADE_train_00013985_object.png
ade20k/ADE_train_00010840.jpg,ade20k/ADE_train_00010840_object.png
ade20k/ADE_train_00012454.jpg,ade20k/ADE_train_00012454_object.png
ade20k/ADE_train_00005811.jpg,ade20k/ADE_train_00005811_object.png
ade20k/ADE_train_00009914.jpg,ade20k/ADE_train_00009914_object.png
ade20k/ADE_train_00013787.jpg,ade20k/ADE_train_00013787_object.png
ade20k/ADE_train_00005852.jpg,ade20k/ADE_train_00005852_object.png
ade20k/ADE_train_00004338.jpg,ade20k/ADE_train_00004338_object.png
ade20k/ADE_val_00000112.jpg,ade20k/ADE_val_00000112_object.png
ade20k/ADE_train_00002215.jpg,ade20k/ADE_train_00002215_object.png
ade20k/ADE_train_00012656.jpg,ade20k/ADE_train_00012656_object.png
ade20k/ADE_train_00005881.jpg,ade20k/ADE_train_00005881_object.png
ade20k/ADE_val_00001261.jpg,ade20k/ADE_val_00001261_object.png
ade20k/ADE_train_00013820.jpg,ade20k/ADE_train_00013820_object.png
ade20k/ADE_train_00015789.jpg,ade20k/ADE_train_00015789_object.png
ade20k/ADE_train_00013998.jpg,ade20k/ADE_train_00013998_object.png
ade20k/ADE_train_00013271.jpg,ade20k/ADE_train_00013271_object.png
ade20k/ADE_train_00018969.jpg,ade20k/ADE_train_00018969_object.png
ade20k/ADE_train_00013021.jpg,ade20k/ADE_train_00013021_object.png
ade20k/ADE_train_00011043.jpg,ade20k/ADE_train_00011043_object.png
ade20k/ADE_train_00010875.jpg,ade20k/ADE_train_00010875_object.png
ade20k/ADE_train_00013661.jpg,ade20k/ADE_train_00013661_object.png
ade20k/ADE_train_00010868.jpg,ade20k/ADE_train_00010868_object.png
ade20k/ADE_train_00000995.jpg,ade20k/ADE_train_00000995_object.png
ade20k/ADE_train_00003146.jpg,ade20k/ADE_train_00003146_object.png
ade20k/ADE_train_00005846.jpg,ade20k/ADE_train_00005846_object.png
ade20k/ADE_train_00011028.jpg,ade20k/ADE_train_00011028_object.png
ade20k/ADE_train_00003109.jpg,ade20k/ADE_train_00003109_object.png
ade20k/ADE_train_00009147.jpg,ade20k/ADE_train_00009147_object.png
ade20k/ADE_val_00001260.jpg,ade20k/ADE_val_00001260_object.png
ade20k/ADE_train_00013218.jpg,ade20k/ADE_train_00013218_object.png
ade20k/ADE_train_00013997.jpg,ade20k/ADE_train_00013997_object.png
ade20k/ADE_train_00007645.jpg,ade20k/ADE_train_00007645_object.png
ade20k/ADE_train_00005872.jpg,ade20k/ADE_train_00005872_object.png
ade20k/ADE_train_00010882.jpg,ade20k/ADE_train_00010882_object.png
ade20k/ADE_train_00007910.jpg,ade20k/ADE_train_00007910_object.png
ade20k/ADE_val_00001597.jpg,ade20k/ADE_val_00001597_object.png
ade20k/ADE_train_00009919.jpg,ade20k/ADE_train_00009919_object.png
ade20k/ADE_train_00010795.jpg,ade20k/ADE_train_00010795_object.png
ade20k/ADE_train_00013644.jpg,ade20k/ADE_train_00013644_object.png
ade20k/ADE_train_00005814.jpg,ade20k/ADE_train_00005814_object.png
ade20k/ADE_train_00014409.jpg,ade20k/ADE_train_00014409_object.png
ade20k/ADE_train_00013605.jpg,ade20k/ADE_train_00013605_object.png
ade20k/ADE_train_00003132.jpg,ade20k/ADE_train_00003132_object.png
ade20k/ADE_train_00012165.jpg,ade20k/ADE_train_00012165_object.png
ade20k/ADE_train_00005259.jpg,ade20k/ADE_train_00005259_object.png
ade20k/ADE_train_00010871.jpg,ade20k/ADE_train_00010871_object.png
ade20k/ADE_train_00013983.jpg,ade20k/ADE_train_00013983_object.png
ade20k/ADE_train_00003110.jpg,ade20k/ADE_train_00003110_object.png
ade20k/ADE_train_00005864.jpg,ade20k/ADE_train_00005864_object.png
ade20k/ADE_train_00012768.jpg,ade20k/ADE_train_00012768_object.png
ade20k/ADE_train_00010880.jpg,ade20k/ADE_train_00010880_object.png
ade20k/ADE_val_00001623.jpg,ade20k/ADE_val_00001623_object.png
ade20k/ADE_val_00000503.jpg,ade20k/ADE_val_00000503_object.png
ade20k/ADE_train_00003293.jpg,ade20k/ADE_train_00003293_object.png
ade20k/ADE_train_00003141.jpg,ade20k/ADE_train_00003141_object.png
ade20k/ADE_train_00016158.jpg,ade20k/ADE_train_00016158_object.png
ade20k/ADE_train_00000569.jpg,ade20k/ADE_train_00000569_object.png
ade20k/ADE_train_00003114.jpg,ade20k/ADE_train_00003114_object.png
ade20k/ADE_train_00013520.jpg,ade20k/ADE_train_00013520_object.png
ade20k/ADE_train_00012356.jpg,ade20k/ADE_train_00012356_object.png
ade20k/ADE_train_00016080.jpg,ade20k/ADE_train_00016080_object.png
ade20k/ADE_train_00012620.jpg,ade20k/ADE_train_00012620_object.png
ade20k/ADE_train_00005879.jpg,ade20k/ADE_train_00005879_object.png
ade20k/ADE_train_00005860.jpg,ade20k/ADE_train_00005860_object.png
ade20k/ADE_val_00001493.jpg,ade20k/ADE_val_00001493_object.png
ade20k/ADE_train_00008022.jpg,ade20k/ADE_train_00008022_object.png
ade20k/ADE_train_00005806.jpg,ade20k/ADE_train_00005806_object.png
ade20k/ADE_train_00003118.jpg,ade20k/ADE_train_00003118_object.png
ade20k/ADE_train_00004343.jpg,ade20k/ADE_train_00004343_object.png
ade20k/ADE_train_00016074.jpg,ade20k/ADE_train_00016074_object.png
ade20k/ADE_train_00008974.jpg,ade20k/ADE_train_00008974_object.png
ade20k/ADE_train_00003131.jpg,ade20k/ADE_train_00003131_object.png
ade20k/ADE_train_00013619.jpg,ade20k/ADE_train_00013619_object.png
ade20k/ADE_train_00013435.jpg,ade20k/ADE_train_00013435_object.png
ade20k/ADE_train_00003104.jpg,ade20k/ADE_train_00003104_object.png
ade20k/ADE_train_00014480.jpg,ade20k/ADE_train_00014480_object.png
ade20k/ADE_train_00003083.jpg,ade20k/ADE_train_00003083_object.png
ade20k/ADE_train_00011964.jpg,ade20k/ADE_train_00011964_object.png
ade20k/ADE_train_00010789.jpg,ade20k/ADE_train_00010789_object.png
ade20k/ADE_train_00005825.jpg,ade20k/ADE_train_00005825_object.png
ade20k/ADE_train_00013712.jpg,ade20k/ADE_train_00013712_object.png
ade20k/ADE_train_00012642.jpg,ade20k/ADE_train_00012642_object.png
ade20k/ADE_train_00003086.jpg,ade20k/ADE_train_00003086_object.png
ade20k/ADE_train_00010017.jpg,ade20k/ADE_train_00010017_object.png
ade20k/ADE_train_00000863.jpg,ade20k/ADE_train_00000863_object.png
ade20k/ADE_train_00013990.jpg,ade20k/ADE_train_00013990_object.png
ade20k/ADE_train_00010019.jpg,ade20k/ADE_train_00010019_object.png
ade20k/ADE_train_00005861.jpg,ade20k/ADE_train_00005861_object.png
ade20k/ADE_train_00014273.jpg,ade20k/ADE_train_00014273_object.png
ade20k/ADE_train_00014495.jpg,ade20k/ADE_train_00014495_object.png
ade20k/ADE_train_00011025.jpg,ade20k/ADE_train_00011025_object.png
ade20k/ADE_train_00003125.jpg,ade20k/ADE_train_00003125_object.png
ade20k/ADE_val_00001112.jpg,ade20k/ADE_val_00001112_object.png
ade20k/ADE_train_00003090.jpg,ade20k/ADE_train_00003090_object.png
ade20k/ADE_train_00003098.jpg,ade20k/ADE_train_00003098_object.png
ade20k/ADE_train_00009911.jpg,ade20k/ADE_train_00009911_object.png
ade20k/ADE_train_00009908.jpg,ade20k/ADE_train_00009908_object.png
ade20k/ADE_train_00009906.jpg,ade20k/ADE_train_00009906_object.png
ade20k/ADE_train_00014925.jpg,ade20k/ADE_train_00014925_object.png
ade20k/ADE_train_00002227.jpg,ade20k/ADE_train_00002227_object.png
ade20k/ADE_train_00013186.jpg,ade20k/ADE_train_00013186_object.png
ade20k/ADE_train_00003078.jpg,ade20k/ADE_train_00003078_object.png
ade20k/ADE_train_00008898.jpg,ade20k/ADE_train_00008898_object.png
ade20k/ADE_train_00014144.jpg,ade20k/ADE_train_00014144_object.png
ade20k/ADE_train_00016075.jpg,ade20k/ADE_train_00016075_object.png
ade20k/ADE_train_00008887.jpg,ade20k/ADE_train_00008887_object.png
ade20k/ADE_train_00001504.jpg,ade20k/ADE_train_00001504_object.png
ade20k/ADE_train_00011032.jpg,ade20k/ADE_train_00011032_object.png
ade20k/ADE_train_00005838.jpg,ade20k/ADE_train_00005838_object.png
ade20k/ADE_train_00010878.jpg,ade20k/ADE_train_00010878_object.png
ade20k/ADE_val_00000729.jpg,ade20k/ADE_val_00000729_object.png
ade20k/ADE_train_00013146.jpg,ade20k/ADE_train_00013146_object.png
ade20k/ADE_train_00003438.jpg,ade20k/ADE_train_00003438_object.png
ade20k/ADE_train_00007901.jpg,ade20k/ADE_train_00007901_object.png
ade20k/ADE_val_00000114.jpg,ade20k/ADE_val_00000114_object.png
ade20k/ADE_train_00013515.jpg,ade20k/ADE_train_00013515_object.png
ade20k/ADE_train_00009818.jpg,ade20k/ADE_train_00009818_object.png
ade20k/ADE_train_00013498.jpg,ade20k/ADE_train_00013498_object.png
ade20k/ADE_train_00009916.jpg,ade20k/ADE_train_00009916_object.png
ade20k/ADE_train_00009909.jpg,ade20k/ADE_train_00009909_object.png
ade20k/ADE_train_00003097.jpg,ade20k/ADE_train_00003097_object.png
ade20k/ADE_train_00011023.jpg,ade20k/ADE_train_00011023_object.png
ade20k/ADE_train_00015919.jpg,ade20k/ADE_train_00015919_object.png
ade20k/ADE_train_00013032.jpg,ade20k/ADE_train_00013032_object.png
ade20k/ADE_train_00013510.jpg,ade20k/ADE_train_00013510_object.png
ade20k/ADE_val_00000262.jpg,ade20k/ADE_val_00000262_object.png
ade20k/ADE_train_00010015.jpg,ade20k/ADE_train_00010015_object.png
ade20k/ADE_train_00004339.jpg,ade20k/ADE_train_00004339_object.png
ade20k/ADE_train_00013993.jpg,ade20k/ADE_train_00013993_object.png
ade20k/ADE_train_00013817.jpg,ade20k/ADE_train_00013817_object.png
ade20k/ADE_train_00012419.jpg,ade20k/ADE_train_00012419_object.png
ade20k/ADE_train_00003101.jpg,ade20k/ADE_train_00003101_object.png
ade20k/ADE_train_00014717.jpg,ade20k/ADE_train_00014717_object.png
ade20k/ADE_train_00013992.jpg,ade20k/ADE_train_00013992_object.png
ade20k/ADE_train_00019146.jpg,ade20k/ADE_train_00019146_object.png
ade20k/ADE_train_00013241.jpg,ade20k/ADE_train_00013241_object.png
ade20k/ADE_train_00003722.jpg,ade20k/ADE_train_00003722_object.png
ade20k/ADE_val_00000348.jpg,ade20k/ADE_val_00000348_object.png
ade20k/ADE_train_00002226.jpg,ade20k/ADE_train_00002226_object.png
ade20k/ADE_train_00010016.jpg,ade20k/ADE_train_00010016_object.png
ade20k/ADE_train_00005851.jpg,ade20k/ADE_train_00005851_object.png
ade20k/ADE_train_00004774.jpg,ade20k/ADE_train_00004774_object.png
ade20k/ADE_train_00018967.jpg,ade20k/ADE_train_00018967_object.png
ade20k/ADE_train_00003121.jpg,ade20k/ADE_train_00003121_object.png
ade20k/ADE_train_00009910.jpg,ade20k/ADE_train_00009910_object.png
ade20k/ADE_train_00010866.jpg,ade20k/ADE_train_00010866_object.png
ade20k/ADE_train_00005820.jpg,ade20k/ADE_train_00005820_object.png
ade20k/ADE_train_00009498.jpg,ade20k/ADE_train_00009498_object.png
ade20k/ADE_train_00011060.jpg,ade20k/ADE_train_00011060_object.png
ade20k/ADE_train_00019135.jpg,ade20k/ADE_train_00019135_object.png
ade20k/ADE_val_00001019.jpg,ade20k/ADE_val_00001019_object.png
ade20k/ADE_train_00009782.jpg,ade20k/ADE_train_00009782_object.png
ade20k/ADE_train_00012851.jpg,ade20k/ADE_train_00012851_object.png
ade20k/ADE_val_00001441.jpg,ade20k/ADE_val_00001441_object.png
ade20k/ADE_train_00005847.jpg,ade20k/ADE_train_00005847_object.png
ade20k/ADE_train_00003115.jpg,ade20k/ADE_train_00003115_object.png
ade20k/ADE_train_00007649.jpg,ade20k/ADE_train_00007649_object.png
ade20k/ADE_train_00003095.jpg,ade20k/ADE_train_00003095_object.png
ade20k/ADE_train_00013994.jpg,ade20k/ADE_train_00013994_object.png
ade20k/ADE_train_00016155.jpg,ade20k/ADE_train_00016155_object.png
ade20k/ADE_train_00008891.jpg,ade20k/ADE_train_00008891_object.png
ade20k/ADE_val_00000660.jpg,ade20k/ADE_val_00000660_object.png
ade20k/ADE_train_00005882.jpg,ade20k/ADE_train_00005882_object.png
ade20k/ADE_train_00003128.jpg,ade20k/ADE_train_00003128_object.png
ade20k/ADE_train_00019267.jpg,ade20k/ADE_train_00019267_object.png
ade20k/ADE_train_00014525.jpg,ade20k/ADE_train_00014525_object.png
ade20k/ADE_train_00012012.jpg,ade20k/ADE_train_00012012_object.png
ade20k/ADE_train_00010790.jpg,ade20k/ADE_train_00010790_object.png
ade20k/ADE_train_00013106.jpg,ade20k/ADE_train_00013106_object.png
ade20k/ADE_train_00012604.jpg,ade20k/ADE_train_00012604_object.png
ade20k/ADE_train_00004340.jpg,ade20k/ADE_train_00004340_object.png
ade20k/ADE_train_00005831.jpg,ade20k/ADE_train_00005831_object.png
ade20k/ADE_val_00001978.jpg,ade20k/ADE_val_00001978_object.png
ade20k/ADE_train_00009773.jpg,ade20k/ADE_train_00009773_object.png
ade20k/ADE_val_00001231.jpg,ade20k/ADE_val_00001231_object.png
ade20k/ADE_train_00014715.jpg,ade20k/ADE_train_00014715_object.png
ade20k/ADE_train_00013432.jpg,ade20k/ADE_train_00013432_object.png
ade20k/ADE_train_00012061.jpg,ade20k/ADE_train_00012061_object.png
ade20k/ADE_train_00003148.jpg,ade20k/ADE_train_00003148_object.png
ade20k/ADE_train_00005007.jpg,ade20k/ADE_train_00005007_object.png
ade20k/ADE_train_00009920.jpg,ade20k/ADE_train_00009920_object.png
ade20k/ADE_val_00000586.jpg,ade20k/ADE_val_00000586_object.png
ade20k/ADE_val_00000945.jpg,ade20k/ADE_val_00000945_object.png
ade20k/ADE_train_00001503.jpg,ade20k/ADE_train_00001503_object.png
ade20k/ADE_train_00014679.jpg,ade20k/ADE_train_00014679_object.png
ade20k/ADE_train_00011851.jpg,ade20k/ADE_train_00011851_object.png
ade20k/ADE_train_00013980.jpg,ade20k/ADE_train_00013980_object.png
ade20k/ADE_train_00008894.jpg,ade20k/ADE_train_00008894_object.png
ade20k/ADE_train_00019951.jpg,ade20k/ADE_train_00019951_object.png
ade20k/ADE_train_00008247.jpg,ade20k/ADE_train_00008247_object.png
ade20k/ADE_train_00013982.jpg,ade20k/ADE_train_00013982_object.png
ade20k/ADE_train_00013815.jpg,ade20k/ADE_train_00013815_object.png
ade20k/ADE_train_00009918.jpg,ade20k/ADE_train_00009918_object.png
ade20k/ADE_train_00003137.jpg,ade20k/ADE_train_00003137_object.png
ade20k/ADE_train_00014683.jpg,ade20k/ADE_train_00014683_object.png
ade20k/ADE_train_00013229.jpg,ade20k/ADE_train_00013229_object.png
ade20k/ADE_train_00005826.jpg,ade20k/ADE_train_00005826_object.png
ade20k/ADE_train_00005822.jpg,ade20k/ADE_train_00005822_object.png
ade20k/ADE_train_00001496.jpg,ade20k/ADE_train_00001496_object.png
ade20k/ADE_train_00003100.jpg,ade20k/ADE_train_00003100_object.png
ade20k/ADE_train_00013513.jpg,ade20k/ADE_train_00013513_object.png
ade20k/ADE_train_00003096.jpg,ade20k/ADE_train_00003096_object.png
ade20k/ADE_train_00012381.jpg,ade20k/ADE_train_00012381_object.png
ade20k/ADE_train_00012804.jpg,ade20k/ADE_train_00012804_object.png
ade20k/ADE_train_00014366.jpg,ade20k/ADE_train_00014366_object.png
ade20k/ADE_train_00004341.jpg,ade20k/ADE_train_00004341_object.png
ade20k/ADE_train_00003154.jpg,ade20k/ADE_train_00003154_object.png
ade20k/ADE_train_00015826.jpg,ade20k/ADE_train_00015826_object.png
ade20k/ADE_train_00005817.jpg,ade20k/ADE_train_00005817_object.png
ade20k/ADE_train_00008760.jpg,ade20k/ADE_train_00008760_object.png
ade20k/ADE_train_00014711.jpg,ade20k/ADE_train_00014711_object.png
ade20k/ADE_train_00013819.jpg,ade20k/ADE_train_00013819_object.png
ade20k/ADE_train_00013318.jpg,ade20k/ADE_train_00013318_object.png
ade20k/ADE_train_00005816.jpg,ade20k/ADE_train_00005816_object.png
ade20k/ADE_train_00005829.jpg,ade20k/ADE_train_00005829_object.png
ade20k/ADE_val_00001625.jpg,ade20k/ADE_val_00001625_object.png
ade20k/ADE_train_00009181.jpg,ade20k/ADE_train_00009181_object.png
ade20k/ADE_train_00013055.jpg,ade20k/ADE_train_00013055_object.png
ade20k/ADE_train_00013734.jpg,ade20k/ADE_train_00013734_object.png
ade20k/ADE_train_00003093.jpg,ade20k/ADE_train_00003093_object.png
ade20k/ADE_train_00003124.jpg,ade20k/ADE_train_00003124_object.png
ade20k/ADE_train_00009915.jpg,ade20k/ADE_train_00009915_object.png
ade20k/ADE_train_00013623.jpg,ade20k/ADE_train_00013623_object.png
ade20k/ADE_train_00015954.jpg,ade20k/ADE_train_00015954_object.png
ade20k/ADE_train_00002222.jpg,ade20k/ADE_train_00002222_object.png
ade20k/ADE_train_00013682.jpg,ade20k/ADE_train_00013682_object.png
ade20k/ADE_train_00012858.jpg,ade20k/ADE_train_00012858_object.png
ade20k/ADE_train_00014559.jpg,ade20k/ADE_train_00014559_object.png
ade20k/ADE_val_00000548.jpg,ade20k/ADE_val_00000548_object.png
ade20k/ADE_train_00003079.jpg,ade20k/ADE_train_00003079_object.png
ade20k/ADE_train_00013979.jpg,ade20k/ADE_train_00013979_object.png
ade20k/ADE_train_00009817.jpg,ade20k/ADE_train_00009817_object.png
ade20k/ADE_train_00010146.jpg,ade20k/ADE_train_00010146_object.png
ade20k/ADE_train_00008541.jpg,ade20k/ADE_train_00008541_object.png
ade20k/ADE_train_00013128.jpg,ade20k/ADE_train_00013128_object.png
ade20k/ADE_train_00010869.jpg,ade20k/ADE_train_00010869_object.png
ade20k/ADE_train_00012417.jpg,ade20k/ADE_train_00012417_object.png
ade20k/ADE_train_00009774.jpg,ade20k/ADE_train_00009774_object.png
ade20k/ADE_train_00013535.jpg,ade20k/ADE_train_00013535_object.png
ade20k/ADE_train_00007977.jpg,ade20k/ADE_train_00007977_object.png
