Image,Annotations
ade20k/ADE_train_00012459.jpg,ade20k/ADE_train_00012459_object.png
ade20k/ADE_train_00017988.jpg,ade20k/ADE_train_00017988_object.png
ade20k/ADE_train_00018070.jpg,ade20k/ADE_train_00018070_object.png
ade20k/ADE_val_00000591.jpg,ade20k/ADE_val_00000591_object.png
ade20k/ADE_train_00017678.jpg,ade20k/ADE_train_00017678_object.png
ade20k/ADE_train_00017308.jpg,ade20k/ADE_train_00017308_object.png
ade20k/ADE_train_00017509.jpg,ade20k/ADE_train_00017509_object.png
ade20k/ADE_train_00017490.jpg,ade20k/ADE_train_00017490_object.png
ade20k/ADE_val_00000837.jpg,ade20k/ADE_val_00000837_object.png
ade20k/ADE_val_00001798.jpg,ade20k/ADE_val_00001798_object.png
ade20k/ADE_val_00001585.jpg,ade20k/ADE_val_00001585_object.png
ade20k/ADE_train_00012920.jpg,ade20k/ADE_train_00012920_object.png
ade20k/ADE_train_00015140.jpg,ade20k/ADE_train_00015140_object.png
ade20k/ADE_train_00017848.jpg,ade20k/ADE_train_00017848_object.png
ade20k/ADE_train_00017515.jpg,ade20k/ADE_train_00017515_object.png
ade20k/ADE_train_00012313.jpg,ade20k/ADE_train_00012313_object.png
