Image,Annotations
ade20k/ADE_train_00018550.jpg,ade20k/ADE_train_00018550_part_2.png
ade20k/ADE_train_00017062.jpg,ade20k/ADE_train_00017062_part_2.png
ade20k/ADE_train_00011293.jpg,ade20k/ADE_train_00011293_part_2.png
ade20k/ADE_train_00002541.jpg,ade20k/ADE_train_00002541_part_1.png
ade20k/ADE_val_00001807.jpg,ade20k/ADE_val_00001807_part_2.png
ade20k/ADE_train_00018036.jpg,ade20k/ADE_train_00018036_part_2.png
ade20k/ADE_train_00013896.jpg,ade20k/ADE_train_00013896_part_1.png
ade20k/ADE_train_00007385.jpg,ade20k/ADE_train_00007385_part_1.png
ade20k/ADE_train_00000360.jpg,ade20k/ADE_train_00000360_part_2.png
ade20k/ADE_train_00016889.jpg,ade20k/ADE_train_00016889_part_2.png
ade20k/ADE_train_00010751.jpg,ade20k/ADE_train_00010751_part_2.png
ade20k/ADE_val_00001320.jpg,ade20k/ADE_val_00001320_part_1.png
ade20k/ADE_train_00003511.jpg,ade20k/ADE_train_00003511_part_2.png
ade20k/ADE_train_00016988.jpg,ade20k/ADE_train_00016988_part_2.png
ade20k/ADE_train_00003918.jpg,ade20k/ADE_train_00003918_part_2.png
ade20k/ADE_train_00016974.jpg,ade20k/ADE_train_00016974_part_2.png
ade20k/ADE_train_00010261.jpg,ade20k/ADE_train_00010261_part_2.png
ade20k/ADE_train_00004242.jpg,ade20k/ADE_train_00004242_part_1.png
ade20k/ADE_train_00017850.jpg,ade20k/ADE_train_00017850_part_2.png
ade20k/ADE_train_00010467.jpg,ade20k/ADE_train_00010467_part_2.png
ade20k/ADE_train_00009646.jpg,ade20k/ADE_train_00009646_part_2.png
ade20k/ADE_train_00003560.jpg,ade20k/ADE_train_00003560_part_2.png
ade20k/ADE_train_00002914.jpg,ade20k/ADE_train_00002914_part_2.png
ade20k/ADE_train_00000613.jpg,ade20k/ADE_train_00000613_part_2.png
ade20k/ADE_train_00010225.jpg,ade20k/ADE_train_00010225_part_2.png
ade20k/ADE_train_00010225.jpg,ade20k/ADE_train_00010225_part_3.png
ade20k/ADE_train_00017154.jpg,ade20k/ADE_train_00017154_part_2.png
ade20k/ADE_train_00010636.jpg,ade20k/ADE_train_00010636_part_2.png
ade20k/ADE_train_00003423.jpg,ade20k/ADE_train_00003423_part_1.png
ade20k/ADE_train_00011304.jpg,ade20k/ADE_train_00011304_part_2.png
ade20k/ADE_train_00003718.jpg,ade20k/ADE_train_00003718_part_2.png
ade20k/ADE_train_00002753.jpg,ade20k/ADE_train_00002753_part_1.png
ade20k/ADE_train_00010578.jpg,ade20k/ADE_train_00010578_part_2.png
ade20k/ADE_val_00000483.jpg,ade20k/ADE_val_00000483_part_2.png
ade20k/ADE_val_00000483.jpg,ade20k/ADE_val_00000483_part_3.png
