Image,Annotations
ade20k/ADE_train_00010104.jpg,ade20k/ADE_train_00010104_part_1.png
ade20k/ADE_train_00010779.jpg,ade20k/ADE_train_00010779_object.png
ade20k/ADE_train_00007462.jpg,ade20k/ADE_train_00007462_object.png
ade20k/ADE_train_00004947.jpg,ade20k/ADE_train_00004947_object.png
ade20k/ADE_train_00014562.jpg,ade20k/ADE_train_00014562_object.png
ade20k/ADE_train_00009754.jpg,ade20k/ADE_train_00009754_object.png
ade20k/ADE_train_00007503.jpg,ade20k/ADE_train_00007503_object.png
ade20k/ADE_train_00011579.jpg,ade20k/ADE_train_00011579_object.png
ade20k/ADE_train_00011582.jpg,ade20k/ADE_train_00011582_object.png
ade20k/ADE_train_00014198.jpg,ade20k/ADE_train_00014198_object.png
ade20k/ADE_train_00011880.jpg,ade20k/ADE_train_00011880_object.png
ade20k/ADE_train_00008703.jpg,ade20k/ADE_train_00008703_object.png
ade20k/ADE_train_00010931.jpg,ade20k/ADE_train_00010931_object.png
ade20k/ADE_train_00014195.jpg,ade20k/ADE_train_00014195_object.png
ade20k/ADE_train_00008699.jpg,ade20k/ADE_train_00008699_object.png
ade20k/ADE_train_00015281.jpg,ade20k/ADE_train_00015281_object.png
ade20k/ADE_train_00013688.jpg,ade20k/ADE_train_00013688_object.png
ade20k/ADE_train_00013770.jpg,ade20k/ADE_train_00013770_object.png
ade20k/ADE_train_00002527.jpg,ade20k/ADE_train_00002527_object.png
ade20k/ADE_train_00014204.jpg,ade20k/ADE_train_00014204_object.png
ade20k/ADE_train_00004942.jpg,ade20k/ADE_train_00004942_object.png
ade20k/ADE_train_00009753.jpg,ade20k/ADE_train_00009753_object.png
ade20k/ADE_train_00016687.jpg,ade20k/ADE_train_00016687_object.png
ade20k/ADE_val_00001768.jpg,ade20k/ADE_val_00001768_object.png
ade20k/ADE_train_00009760.jpg,ade20k/ADE_train_00009760_object.png
ade20k/ADE_val_00001218.jpg,ade20k/ADE_val_00001218_object.png
ade20k/ADE_train_00014126.jpg,ade20k/ADE_train_00014126_object.png
ade20k/ADE_train_00002460.jpg,ade20k/ADE_train_00002460_object.png
ade20k/ADE_train_00016684.jpg,ade20k/ADE_train_00016684_object.png
ade20k/ADE_train_00019207.jpg,ade20k/ADE_train_00019207_object.png
ade20k/ADE_val_00001619.jpg,ade20k/ADE_val_00001619_object.png
ade20k/ADE_train_00014203.jpg,ade20k/ADE_train_00014203_object.png
ade20k/ADE_train_00009751.jpg,ade20k/ADE_train_00009751_object.png
