Image,Annotations
ade20k/ADE_train_00005325.jpg,ade20k/ADE_train_00005325_object.png
ade20k/ADE_train_00005329.jpg,ade20k/ADE_train_00005329_object.png
ade20k/ADE_train_00005326.jpg,ade20k/ADE_train_00005326_object.png
ade20k/ADE_train_00005322.jpg,ade20k/ADE_train_00005322_object.png
ade20k/ADE_train_00017760.jpg,ade20k/ADE_train_00017760_object.png
ade20k/ADE_train_00005327.jpg,ade20k/ADE_train_00005327_object.png
ade20k/ADE_train_00005328.jpg,ade20k/ADE_train_00005328_object.png
ade20k/ADE_val_00000237.jpg,ade20k/ADE_val_00000237_object.png
ade20k/ADE_train_00013301.jpg,ade20k/ADE_train_00013301_object.png
ade20k/ADE_train_00005330.jpg,ade20k/ADE_train_00005330_object.png
ade20k/ADE_train_00005331.jpg,ade20k/ADE_train_00005331_object.png
