Image,Annotations
ade20k/ADE_train_00001215.jpg,ade20k/ADE_train_00001215_part_1.png
ade20k/ADE_train_00015418.jpg,ade20k/ADE_train_00015418_part_1.png
ade20k/ADE_val_00001320.jpg,ade20k/ADE_val_00001320_part_1.png
ade20k/ADE_train_00010112.jpg,ade20k/ADE_train_00010112_part_1.png
ade20k/ADE_train_00010261.jpg,ade20k/ADE_train_00010261_part_1.png
ade20k/ADE_train_00000657.jpg,ade20k/ADE_train_00000657_part_1.png
ade20k/ADE_train_00010467.jpg,ade20k/ADE_train_00010467_part_1.png
ade20k/ADE_train_00009646.jpg,ade20k/ADE_train_00009646_part_1.png
ade20k/ADE_train_00000860.jpg,ade20k/ADE_train_00000860_part_1.png
ade20k/ADE_val_00001588.jpg,ade20k/ADE_val_00001588_part_1.png
ade20k/ADE_train_00000613.jpg,ade20k/ADE_train_00000613_part_1.png
ade20k/ADE_train_00000881.jpg,ade20k/ADE_train_00000881_part_1.png
ade20k/ADE_train_00000684.jpg,ade20k/ADE_train_00000684_part_1.png
ade20k/ADE_val_00001699.jpg,ade20k/ADE_val_00001699_part_1.png
ade20k/ADE_val_00001495.jpg,ade20k/ADE_val_00001495_part_1.png
ade20k/ADE_val_00001645.jpg,ade20k/ADE_val_00001645_part_1.png
ade20k/ADE_train_00000913.jpg,ade20k/ADE_train_00000913_part_1.png
ade20k/ADE_train_00013637.jpg,ade20k/ADE_train_00013637_part_1.png
ade20k/ADE_train_00004081.jpg,ade20k/ADE_train_00004081_part_1.png
ade20k/ADE_train_00003445.jpg,ade20k/ADE_train_00003445_part_1.png
ade20k/ADE_val_00000318.jpg,ade20k/ADE_val_00000318_part_1.png
ade20k/ADE_train_00001950.jpg,ade20k/ADE_train_00001950_part_1.png
ade20k/ADE_train_00000264.jpg,ade20k/ADE_train_00000264_part_1.png
ade20k/ADE_train_00000724.jpg,ade20k/ADE_train_00000724_part_1.png
ade20k/ADE_val_00000322.jpg,ade20k/ADE_val_00000322_part_1.png
ade20k/ADE_train_00010403.jpg,ade20k/ADE_train_00010403_part_1.png
ade20k/ADE_train_00010727.jpg,ade20k/ADE_train_00010727_part_1.png
ade20k/ADE_train_00000437.jpg,ade20k/ADE_train_00000437_part_1.png
ade20k/ADE_train_00003443.jpg,ade20k/ADE_train_00003443_part_1.png
