Image,Annotations
pascal/2009_001801.jpg,pascal/2009_001801_object.png
ade20k/ADE_train_00013455.jpg,ade20k/ADE_train_00013455_object.png
pascal/2008_002377.jpg,pascal/2008_002377_object.png
ade20k/ADE_train_00015129.jpg,ade20k/ADE_train_00015129_object.png
ade20k/ADE_train_00005034.jpg,ade20k/ADE_train_00005034_object.png
pascal/2008_002712.jpg,pascal/2008_002712_object.png
pascal/2008_004216.jpg,pascal/2008_004216_object.png
ade20k/ADE_val_00000576.jpg,ade20k/ADE_val_00000576_object.png
ade20k/ADE_train_00011695.jpg,ade20k/ADE_train_00011695_object.png
ade20k/ADE_train_00005061.jpg,ade20k/ADE_train_00005061_object.png
pascal/2009_002433.jpg,pascal/2009_002433_object.png
pascal/2008_004756.jpg,pascal/2008_004756_object.png
pascal/2008_002167.jpg,pascal/2008_002167_object.png
ade20k/ADE_train_00015384.jpg,ade20k/ADE_train_00015384_object.png
pascal/2009_001181.jpg,pascal/2009_001181_object.png
pascal/2008_005625.jpg,pascal/2008_005625_object.png
pascal/2008_008162.jpg,pascal/2008_008162_object.png
pascal/2009_004377.jpg,pascal/2009_004377_object.png
pascal/2008_003469.jpg,pascal/2008_003469_object.png
ade20k/ADE_train_00005403.jpg,ade20k/ADE_train_00005403_object.png
ade20k/ADE_val_00001240.jpg,ade20k/ADE_val_00001240_object.png
pascal/2010_005758.jpg,pascal/2010_005758_object.png
pascal/2008_002470.jpg,pascal/2008_002470_object.png
pascal/2008_003684.jpg,pascal/2008_003684_object.png
ade20k/ADE_train_00007666.jpg,ade20k/ADE_train_00007666_object.png
ade20k/ADE_train_00018126.jpg,ade20k/ADE_train_00018126_object.png
pascal/2008_000321.jpg,pascal/2008_000321_object.png
pascal/2008_004707.jpg,pascal/2008_004707_object.png
pascal/2009_003500.jpg,pascal/2009_003500_object.png
ade20k/ADE_train_00013904.jpg,ade20k/ADE_train_00013904_object.png
ade20k/ADE_train_00019190.jpg,ade20k/ADE_train_00019190_object.png
ade20k/ADE_train_00008000.jpg,ade20k/ADE_train_00008000_object.png
ade20k/ADE_train_00002278.jpg,ade20k/ADE_train_00002278_object.png
