Image,Annotations
ade20k/ADE_train_00001801.jpg,ade20k/ADE_train_00001801_object.png
ade20k/ADE_train_00001781.jpg,ade20k/ADE_train_00001781_object.png
ade20k/ADE_train_00001702.jpg,ade20k/ADE_train_00001702_object.png
ade20k/ADE_train_00001835.jpg,ade20k/ADE_train_00001835_object.png
ade20k/ADE_train_00001741.jpg,ade20k/ADE_train_00001741_object.png
ade20k/ADE_val_00000028.jpg,ade20k/ADE_val_00000028_object.png
ade20k/ADE_val_00000040.jpg,ade20k/ADE_val_00000040_object.png
ade20k/ADE_train_00001789.jpg,ade20k/ADE_train_00001789_object.png
ade20k/ADE_train_00001783.jpg,ade20k/ADE_train_00001783_object.png
ade20k/ADE_train_00001808.jpg,ade20k/ADE_train_00001808_object.png
