Image,Annotations
ade20k/ADE_train_00012253.jpg,ade20k/ADE_train_00012253_object.png
ade20k/ADE_val_00000563.jpg,ade20k/ADE_val_00000563_object.png
ade20k/ADE_train_00013810.jpg,ade20k/ADE_train_00013810_object.png
ade20k/ADE_train_00013812.jpg,ade20k/ADE_train_00013812_object.png
ade20k/ADE_train_00013807.jpg,ade20k/ADE_train_00013807_object.png
ade20k/ADE_val_00001635.jpg,ade20k/ADE_val_00001635_object.png
ade20k/ADE_train_00013808.jpg,ade20k/ADE_train_00013808_object.png
ade20k/ADE_train_00013806.jpg,ade20k/ADE_train_00013806_object.png
ade20k/ADE_train_00012228.jpg,ade20k/ADE_train_00012228_object.png
ade20k/ADE_train_00014178.jpg,ade20k/ADE_train_00014178_object.png
