Image,Annotations
ade20k/ADE_val_00001489.jpg,ade20k/ADE_val_00001489_object.png
ade20k/ADE_train_00010769.jpg,ade20k/ADE_train_00010769_object.png
ade20k/ADE_train_00010781.jpg,ade20k/ADE_train_00010781_object.png
ade20k/ADE_train_00010787.jpg,ade20k/ADE_train_00010787_object.png
ade20k/ADE_train_00010786.jpg,ade20k/ADE_train_00010786_object.png
ade20k/ADE_train_00010782.jpg,ade20k/ADE_train_00010782_object.png
ade20k/ADE_train_00010780.jpg,ade20k/ADE_train_00010780_object.png
ade20k/ADE_train_00010784.jpg,ade20k/ADE_train_00010784_object.png
ade20k/ADE_train_00010783.jpg,ade20k/ADE_train_00010783_object.png
ade20k/ADE_train_00010776.jpg,ade20k/ADE_train_00010776_object.png
