Image,Annotations
ade20k/ADE_train_00005241.jpg,ade20k/ADE_train_00005241_object.png
ade20k/ADE_train_00015383.jpg,ade20k/ADE_train_00015383_object.png
ade20k/ADE_train_00011011.jpg,ade20k/ADE_train_00011011_object.png
ade20k/ADE_val_00001044.jpg,ade20k/ADE_val_00001044_object.png
ade20k/ADE_train_00001628.jpg,ade20k/ADE_train_00001628_object.png
ade20k/ADE_train_00019980.jpg,ade20k/ADE_train_00019980_object.png
ade20k/ADE_train_00015382.jpg,ade20k/ADE_train_00015382_object.png
ade20k/ADE_train_00015380.jpg,ade20k/ADE_train_00015380_object.png
ade20k/ADE_train_00015313.jpg,ade20k/ADE_train_00015313_object.png
ade20k/ADE_train_00009268.jpg,ade20k/ADE_train_00009268_object.png
ade20k/ADE_val_00001051.jpg,ade20k/ADE_val_00001051_object.png
ade20k/ADE_val_00000020.jpg,ade20k/ADE_val_00000020_object.png
ade20k/ADE_train_00019488.jpg,ade20k/ADE_train_00019488_object.png
ade20k/ADE_train_00019985.jpg,ade20k/ADE_train_00019985_object.png
ade20k/ADE_train_00008531.jpg,ade20k/ADE_train_00008531_object.png
ade20k/ADE_train_00015359.jpg,ade20k/ADE_train_00015359_object.png
ade20k/ADE_train_00015362.jpg,ade20k/ADE_train_00015362_object.png
