Image,Annotations
ade20k/ADE_train_00004963.jpg,ade20k/ADE_train_00004963_object.png
ade20k/ADE_train_00006124.jpg,ade20k/ADE_train_00006124_object.png
ade20k/ADE_train_00006084.jpg,ade20k/ADE_train_00006084_object.png
ade20k/ADE_train_00003595.jpg,ade20k/ADE_train_00003595_object.png
ade20k/ADE_val_00000116.jpg,ade20k/ADE_val_00000116_object.png
ade20k/ADE_train_00005984.jpg,ade20k/ADE_train_00005984_object.png
ade20k/ADE_val_00001645.jpg,ade20k/ADE_val_00001645_object.png
ade20k/ADE_train_00013637.jpg,ade20k/ADE_train_00013637_object.png
ade20k/ADE_train_00014076.jpg,ade20k/ADE_train_00014076_object.png
ade20k/ADE_val_00001115.jpg,ade20k/ADE_val_00001115_object.png
ade20k/ADE_train_00014036.jpg,ade20k/ADE_train_00014036_object.png
ade20k/ADE_train_00009408.jpg,ade20k/ADE_train_00009408_object.png
ade20k/ADE_train_00003181.jpg,ade20k/ADE_train_00003181_object.png
ade20k/ADE_train_00007527.jpg,ade20k/ADE_train_00007527_object.png
ade20k/ADE_val_00001273.jpg,ade20k/ADE_val_00001273_object.png
ade20k/ADE_train_00019309.jpg,ade20k/ADE_train_00019309_object.png
ade20k/ADE_train_00001801.jpg,ade20k/ADE_train_00001801_object.png
ade20k/ADE_train_00014063.jpg,ade20k/ADE_train_00014063_object.png
ade20k/ADE_train_00014028.jpg,ade20k/ADE_train_00014028_object.png
ade20k/ADE_train_00010544.jpg,ade20k/ADE_train_00010544_object.png
ade20k/ADE_train_00003179.jpg,ade20k/ADE_train_00003179_object.png
ade20k/ADE_train_00006144.jpg,ade20k/ADE_train_00006144_object.png
ade20k/ADE_train_00014025.jpg,ade20k/ADE_train_00014025_object.png
ade20k/ADE_val_00000705.jpg,ade20k/ADE_val_00000705_object.png
ade20k/ADE_train_00009392.jpg,ade20k/ADE_train_00009392_object.png
ade20k/ADE_train_00005990.jpg,ade20k/ADE_train_00005990_object.png
ade20k/ADE_train_00006535.jpg,ade20k/ADE_train_00006535_object.png
ade20k/ADE_train_00006412.jpg,ade20k/ADE_train_00006412_object.png
ade20k/ADE_train_00014043.jpg,ade20k/ADE_train_00014043_object.png
ade20k/ADE_train_00003165.jpg,ade20k/ADE_train_00003165_object.png
ade20k/ADE_train_00006117.jpg,ade20k/ADE_train_00006117_object.png
ade20k/ADE_train_00020151.jpg,ade20k/ADE_train_00020151_object.png
ade20k/ADE_train_00009389.jpg,ade20k/ADE_train_00009389_object.png
ade20k/ADE_train_00009391.jpg,ade20k/ADE_train_00009391_object.png
ade20k/ADE_train_00006563.jpg,ade20k/ADE_train_00006563_object.png
ade20k/ADE_train_00006558.jpg,ade20k/ADE_train_00006558_object.png
ade20k/ADE_train_00011463.jpg,ade20k/ADE_train_00011463_object.png
ade20k/ADE_train_00006539.jpg,ade20k/ADE_train_00006539_object.png
ade20k/ADE_train_00009315.jpg,ade20k/ADE_train_00009315_object.png
ade20k/ADE_train_00014104.jpg,ade20k/ADE_train_00014104_object.png
ade20k/ADE_train_00000933.jpg,ade20k/ADE_train_00000933_object.png
ade20k/ADE_train_00011171.jpg,ade20k/ADE_train_00011171_object.png
ade20k/ADE_val_00000947.jpg,ade20k/ADE_val_00000947_object.png
ade20k/ADE_train_00009397.jpg,ade20k/ADE_train_00009397_object.png
ade20k/ADE_train_00005997.jpg,ade20k/ADE_train_00005997_object.png
ade20k/ADE_train_00007522.jpg,ade20k/ADE_train_00007522_object.png
ade20k/ADE_train_00014083.jpg,ade20k/ADE_train_00014083_object.png
ade20k/ADE_train_00006179.jpg,ade20k/ADE_train_00006179_object.png
ade20k/ADE_train_00009396.jpg,ade20k/ADE_train_00009396_object.png
ade20k/ADE_train_00014093.jpg,ade20k/ADE_train_00014093_object.png
ade20k/ADE_train_00019307.jpg,ade20k/ADE_train_00019307_object.png
ade20k/ADE_train_00005947.jpg,ade20k/ADE_train_00005947_object.png
ade20k/ADE_train_00000201.jpg,ade20k/ADE_train_00000201_object.png
ade20k/ADE_train_00000728.jpg,ade20k/ADE_train_00000728_object.png
ade20k/ADE_train_00008359.jpg,ade20k/ADE_train_00008359_object.png
ade20k/ADE_train_00005621.jpg,ade20k/ADE_train_00005621_object.png
ade20k/ADE_val_00000636.jpg,ade20k/ADE_val_00000636_object.png
ade20k/ADE_train_00009359.jpg,ade20k/ADE_train_00009359_object.png
ade20k/ADE_train_00009385.jpg,ade20k/ADE_train_00009385_object.png
ade20k/ADE_train_00003168.jpg,ade20k/ADE_train_00003168_object.png
ade20k/ADE_train_00005624.jpg,ade20k/ADE_train_00005624_object.png
ade20k/ADE_train_00003336.jpg,ade20k/ADE_train_00003336_object.png
ade20k/ADE_train_00003167.jpg,ade20k/ADE_train_00003167_object.png
ade20k/ADE_train_00007395.jpg,ade20k/ADE_train_00007395_object.png
ade20k/ADE_train_00005629.jpg,ade20k/ADE_train_00005629_object.png
ade20k/ADE_val_00001423.jpg,ade20k/ADE_val_00001423_object.png
ade20k/ADE_train_00014068.jpg,ade20k/ADE_train_00014068_object.png
ade20k/ADE_train_00006420.jpg,ade20k/ADE_train_00006420_object.png
ade20k/ADE_train_00005993.jpg,ade20k/ADE_train_00005993_object.png
ade20k/ADE_train_00014061.jpg,ade20k/ADE_train_00014061_object.png
ade20k/ADE_train_00014059.jpg,ade20k/ADE_train_00014059_object.png
ade20k/ADE_val_00001267.jpg,ade20k/ADE_val_00001267_object.png
ade20k/ADE_train_00006031.jpg,ade20k/ADE_train_00006031_object.png
ade20k/ADE_train_00006016.jpg,ade20k/ADE_train_00006016_object.png
ade20k/ADE_train_00014020.jpg,ade20k/ADE_train_00014020_object.png
ade20k/ADE_train_00003337.jpg,ade20k/ADE_train_00003337_object.png
ade20k/ADE_train_00014137.jpg,ade20k/ADE_train_00014137_object.png
ade20k/ADE_train_00003177.jpg,ade20k/ADE_train_00003177_object.png
ade20k/ADE_train_00010297.jpg,ade20k/ADE_train_00010297_object.png
ade20k/ADE_train_00006531.jpg,ade20k/ADE_train_00006531_object.png
ade20k/ADE_train_00009320.jpg,ade20k/ADE_train_00009320_object.png
ade20k/ADE_train_00011113.jpg,ade20k/ADE_train_00011113_object.png
ade20k/ADE_train_00001346.jpg,ade20k/ADE_train_00001346_object.png
ade20k/ADE_train_00019747.jpg,ade20k/ADE_train_00019747_object.png
ade20k/ADE_train_00006035.jpg,ade20k/ADE_train_00006035_object.png
ade20k/ADE_train_00006557.jpg,ade20k/ADE_train_00006557_object.png
ade20k/ADE_train_00006125.jpg,ade20k/ADE_train_00006125_object.png
ade20k/ADE_val_00000274.jpg,ade20k/ADE_val_00000274_object.png
ade20k/ADE_train_00014771.jpg,ade20k/ADE_train_00014771_object.png
