Image,Annotations
ade20k/ADE_train_00008824.jpg,ade20k/ADE_train_00008824_part_1.png
ade20k/ADE_train_00004560.jpg,ade20k/ADE_train_00004560_part_1.png
ade20k/ADE_train_00017875.jpg,ade20k/ADE_train_00017875_part_1.png
ade20k/ADE_val_00001001.jpg,ade20k/ADE_val_00001001_part_1.png
ade20k/ADE_train_00005221.jpg,ade20k/ADE_train_00005221_part_1.png
ade20k/ADE_train_00012367.jpg,ade20k/ADE_train_00012367_part_1.png
ade20k/ADE_train_00012661.jpg,ade20k/ADE_train_00012661_object.png
ade20k/ADE_train_00012455.jpg,ade20k/ADE_train_00012455_object.png
ade20k/ADE_train_00014353.jpg,ade20k/ADE_train_00014353_object.png
ade20k/ADE_train_00012605.jpg,ade20k/ADE_train_00012605_object.png
ade20k/ADE_train_00002180.jpg,ade20k/ADE_train_00002180_object.png
ade20k/ADE_train_00011539.jpg,ade20k/ADE_train_00011539_object.png
ade20k/ADE_train_00011828.jpg,ade20k/ADE_train_00011828_object.png
ade20k/ADE_train_00017289.jpg,ade20k/ADE_train_00017289_object.png
ade20k/ADE_train_00011274.jpg,ade20k/ADE_train_00011274_object.png
ade20k/ADE_train_00012729.jpg,ade20k/ADE_train_00012729_object.png
ade20k/ADE_train_00001534.jpg,ade20k/ADE_train_00001534_object.png
ade20k/ADE_train_00017865.jpg,ade20k/ADE_train_00017865_object.png
ade20k/ADE_train_00001537.jpg,ade20k/ADE_train_00001537_object.png
ade20k/ADE_train_00011834.jpg,ade20k/ADE_train_00011834_object.png
ade20k/ADE_train_00000992.jpg,ade20k/ADE_train_00000992_object.png
ade20k/ADE_train_00011911.jpg,ade20k/ADE_train_00011911_object.png
ade20k/ADE_train_00011746.jpg,ade20k/ADE_train_00011746_object.png
ade20k/ADE_train_00001317.jpg,ade20k/ADE_train_00001317_object.png
ade20k/ADE_val_00001935.jpg,ade20k/ADE_val_00001935_object.png
ade20k/ADE_val_00001710.jpg,ade20k/ADE_val_00001710_object.png
ade20k/ADE_val_00001027.jpg,ade20k/ADE_val_00001027_object.png
ade20k/ADE_train_00015441.jpg,ade20k/ADE_train_00015441_object.png
ade20k/ADE_train_00018549.jpg,ade20k/ADE_train_00018549_object.png
ade20k/ADE_train_00012899.jpg,ade20k/ADE_train_00012899_object.png
ade20k/ADE_train_00002510.jpg,ade20k/ADE_train_00002510_object.png
ade20k/ADE_train_00014492.jpg,ade20k/ADE_train_00014492_object.png
ade20k/ADE_train_00012394.jpg,ade20k/ADE_train_00012394_object.png
ade20k/ADE_train_00007974.jpg,ade20k/ADE_train_00007974_object.png
ade20k/ADE_train_00012650.jpg,ade20k/ADE_train_00012650_object.png
ade20k/ADE_train_00001532.jpg,ade20k/ADE_train_00001532_object.png
ade20k/ADE_train_00001528.jpg,ade20k/ADE_train_00001528_object.png
ade20k/ADE_train_00015429.jpg,ade20k/ADE_train_00015429_object.png
ade20k/ADE_train_00001529.jpg,ade20k/ADE_train_00001529_object.png
ade20k/ADE_train_00013725.jpg,ade20k/ADE_train_00013725_object.png
ade20k/ADE_train_00001533.jpg,ade20k/ADE_train_00001533_object.png
ade20k/ADE_train_00001258.jpg,ade20k/ADE_train_00001258_object.png
ade20k/ADE_train_00001273.jpg,ade20k/ADE_train_00001273_object.png
ade20k/ADE_train_00011745.jpg,ade20k/ADE_train_00011745_object.png
ade20k/ADE_train_00015035.jpg,ade20k/ADE_train_00015035_object.png
ade20k/ADE_train_00001283.jpg,ade20k/ADE_train_00001283_object.png
ade20k/ADE_train_00002181.jpg,ade20k/ADE_train_00002181_object.png
ade20k/ADE_train_00011007.jpg,ade20k/ADE_train_00011007_object.png
ade20k/ADE_train_00012744.jpg,ade20k/ADE_train_00012744_object.png
ade20k/ADE_train_00001538.jpg,ade20k/ADE_train_00001538_object.png
ade20k/ADE_train_00001269.jpg,ade20k/ADE_train_00001269_object.png
ade20k/ADE_train_00012310.jpg,ade20k/ADE_train_00012310_object.png
ade20k/ADE_train_00007351.jpg,ade20k/ADE_train_00007351_object.png
ade20k/ADE_train_00001535.jpg,ade20k/ADE_train_00001535_object.png
ade20k/ADE_train_00011887.jpg,ade20k/ADE_train_00011887_object.png
