Image,Annotations
ade20k/ADE_train_00014076.jpg,ade20k/ADE_train_00014076_object.png
ade20k/ADE_train_00006177.jpg,ade20k/ADE_train_00006177_object.png
ade20k/ADE_train_00011481.jpg,ade20k/ADE_train_00011481_object.png
ade20k/ADE_train_00000419.jpg,ade20k/ADE_train_00000419_object.png
ade20k/ADE_train_00009376.jpg,ade20k/ADE_train_00009376_object.png
ade20k/ADE_train_00005644.jpg,ade20k/ADE_train_00005644_object.png
ade20k/ADE_train_00009322.jpg,ade20k/ADE_train_00009322_object.png
ade20k/ADE_train_00009389.jpg,ade20k/ADE_train_00009389_object.png
ade20k/ADE_train_00009363.jpg,ade20k/ADE_train_00009363_object.png
ade20k/ADE_train_00003789.jpg,ade20k/ADE_train_00003789_object.png
ade20k/ADE_train_00014104.jpg,ade20k/ADE_train_00014104_object.png
ade20k/ADE_train_00009395.jpg,ade20k/ADE_train_00009395_object.png
ade20k/ADE_train_00009397.jpg,ade20k/ADE_train_00009397_object.png
ade20k/ADE_train_00009359.jpg,ade20k/ADE_train_00009359_object.png
ade20k/ADE_train_00006029.jpg,ade20k/ADE_train_00006029_object.png
ade20k/ADE_train_00007398.jpg,ade20k/ADE_train_00007398_object.png
ade20k/ADE_train_00009407.jpg,ade20k/ADE_train_00009407_object.png
ade20k/ADE_val_00001423.jpg,ade20k/ADE_val_00001423_object.png
ade20k/ADE_train_00014068.jpg,ade20k/ADE_train_00014068_object.png
ade20k/ADE_val_00000118.jpg,ade20k/ADE_val_00000118_object.png
ade20k/ADE_train_00009348.jpg,ade20k/ADE_train_00009348_object.png
ade20k/ADE_train_00014070.jpg,ade20k/ADE_train_00014070_object.png
ade20k/ADE_train_00007401.jpg,ade20k/ADE_train_00007401_object.png
pascal/2008_003753.jpg,pascal/2008_003753_object.png
ade20k/ADE_train_00006125.jpg,ade20k/ADE_train_00006125_object.png
ade20k/ADE_train_00009387.jpg,ade20k/ADE_train_00009387_object.png
ade20k/ADE_train_00012273.jpg,ade20k/ADE_train_00012273_object.png
ade20k/ADE_train_00015721.jpg,ade20k/ADE_train_00015721_object.png
ade20k/ADE_train_00013195.jpg,ade20k/ADE_train_00013195_object.png
ade20k/ADE_train_00005501.jpg,ade20k/ADE_train_00005501_object.png
ade20k/ADE_train_00006038.jpg,ade20k/ADE_train_00006038_object.png
ade20k/ADE_train_00015601.jpg,ade20k/ADE_train_00015601_object.png
pascal/2009_000722.jpg,pascal/2009_000722_object.png
ade20k/ADE_train_00000397.jpg,ade20k/ADE_train_00000397_object.png
ade20k/ADE_train_00006127.jpg,ade20k/ADE_train_00006127_object.png
ade20k/ADE_train_00014079.jpg,ade20k/ADE_train_00014079_object.png
pascal/2010_000830.jpg,pascal/2010_000830_object.png
ade20k/ADE_train_00009339.jpg,ade20k/ADE_train_00009339_object.png
pascal/2008_000348.jpg,pascal/2008_000348_object.png
ade20k/ADE_train_00009332.jpg,ade20k/ADE_train_00009332_object.png
pascal/2008_006271.jpg,pascal/2008_006271_object.png
ade20k/ADE_train_00011142.jpg,ade20k/ADE_train_00011142_object.png
ade20k/ADE_train_00009337.jpg,ade20k/ADE_train_00009337_object.png
