Image,Annotations
ade20k/ADE_train_00006388.jpg,ade20k/ADE_train_00006388_part_1.png
ade20k/ADE_train_00016974.jpg,ade20k/ADE_train_00016974_part_1.png
ade20k/ADE_train_00018173.jpg,ade20k/ADE_train_00018173_part_1.png
ade20k/ADE_train_00017553.jpg,ade20k/ADE_train_00017553_part_1.png
ade20k/ADE_train_00018148.jpg,ade20k/ADE_train_00018148_part_1.png
ade20k/ADE_train_00017305.jpg,ade20k/ADE_train_00017305_part_1.png
ade20k/ADE_train_00012761.jpg,ade20k/ADE_train_00012761_part_1.png
ade20k/ADE_train_00017795.jpg,ade20k/ADE_train_00017795_part_1.png
ade20k/ADE_val_00000710.jpg,ade20k/ADE_val_00000710_part_1.png
ade20k/ADE_train_00017415.jpg,ade20k/ADE_train_00017415_part_1.png
ade20k/ADE_train_00017353.jpg,ade20k/ADE_train_00017353_part_1.png
ade20k/ADE_train_00018533.jpg,ade20k/ADE_train_00018533_part_1.png
ade20k/ADE_train_00000590.jpg,ade20k/ADE_train_00000590_part_1.png
ade20k/ADE_train_00018302.jpg,ade20k/ADE_train_00018302_part_1.png
ade20k/ADE_train_00012723.jpg,ade20k/ADE_train_00012723_part_1.png
ade20k/ADE_train_00017693.jpg,ade20k/ADE_train_00017693_part_1.png
ade20k/ADE_train_00004679.jpg,ade20k/ADE_train_00004679_part_1.png
ade20k/ADE_train_00006228.jpg,ade20k/ADE_train_00006228_part_1.png
ade20k/ADE_train_00004626.jpg,ade20k/ADE_train_00004626_part_1.png
ade20k/ADE_train_00002211.jpg,ade20k/ADE_train_00002211_part_1.png
ade20k/ADE_train_00019063.jpg,ade20k/ADE_train_00019063_part_1.png
ade20k/ADE_train_00005243.jpg,ade20k/ADE_train_00005243_part_1.png
ade20k/ADE_train_00016195.jpg,ade20k/ADE_train_00016195_part_1.png
ade20k/ADE_train_00018412.jpg,ade20k/ADE_train_00018412_part_1.png
ade20k/ADE_train_00018223.jpg,ade20k/ADE_train_00018223_part_1.png
ade20k/ADE_train_00015103.jpg,ade20k/ADE_train_00015103_part_1.png
ade20k/ADE_val_00000830.jpg,ade20k/ADE_val_00000830_part_1.png
ade20k/ADE_train_00004720.jpg,ade20k/ADE_train_00004720_part_1.png
ade20k/ADE_train_00009442.jpg,ade20k/ADE_train_00009442_part_1.png
ade20k/ADE_train_00017735.jpg,ade20k/ADE_train_00017735_part_1.png
ade20k/ADE_train_00016279.jpg,ade20k/ADE_train_00016279_part_1.png
ade20k/ADE_train_00017050.jpg,ade20k/ADE_train_00017050_part_1.png
ade20k/ADE_train_00017965.jpg,ade20k/ADE_train_00017965_part_1.png
ade20k/ADE_train_00014838.jpg,ade20k/ADE_train_00014838_part_1.png
ade20k/ADE_train_00017844.jpg,ade20k/ADE_train_00017844_part_1.png
ade20k/ADE_train_00017578.jpg,ade20k/ADE_train_00017578_part_1.png
ade20k/ADE_train_00012934.jpg,ade20k/ADE_train_00012934_part_1.png
ade20k/ADE_train_00008617.jpg,ade20k/ADE_train_00008617_part_1.png
ade20k/ADE_val_00001211.jpg,ade20k/ADE_val_00001211_part_1.png
ade20k/ADE_train_00004700.jpg,ade20k/ADE_train_00004700_part_1.png
ade20k/ADE_train_00017245.jpg,ade20k/ADE_train_00017245_part_1.png
ade20k/ADE_val_00000287.jpg,ade20k/ADE_val_00000287_part_1.png
ade20k/ADE_train_00012856.jpg,ade20k/ADE_train_00012856_part_1.png
ade20k/ADE_train_00018294.jpg,ade20k/ADE_train_00018294_part_1.png
ade20k/ADE_train_00006430.jpg,ade20k/ADE_train_00006430_part_1.png
ade20k/ADE_train_00006434.jpg,ade20k/ADE_train_00006434_part_1.png
ade20k/ADE_train_00017234.jpg,ade20k/ADE_train_00017234_part_1.png
ade20k/ADE_val_00000795.jpg,ade20k/ADE_val_00000795_part_1.png
ade20k/ADE_train_00016979.jpg,ade20k/ADE_train_00016979_part_1.png
ade20k/ADE_val_00001745.jpg,ade20k/ADE_val_00001745_part_1.png
ade20k/ADE_train_00004705.jpg,ade20k/ADE_train_00004705_part_1.png
ade20k/ADE_train_00017467.jpg,ade20k/ADE_train_00017467_part_1.png
ade20k/ADE_train_00018086.jpg,ade20k/ADE_train_00018086_part_1.png
ade20k/ADE_train_00009687.jpg,ade20k/ADE_train_00009687_part_1.png
ade20k/ADE_train_00012863.jpg,ade20k/ADE_train_00012863_part_1.png
ade20k/ADE_train_00017117.jpg,ade20k/ADE_train_00017117_part_1.png
ade20k/ADE_train_00017749.jpg,ade20k/ADE_train_00017749_part_1.png
ade20k/ADE_train_00005580.jpg,ade20k/ADE_train_00005580_part_1.png
ade20k/ADE_train_00004783.jpg,ade20k/ADE_train_00004783_part_1.png
ade20k/ADE_val_00000589.jpg,ade20k/ADE_val_00000589_part_1.png
ade20k/ADE_train_00012256.jpg,ade20k/ADE_train_00012256_part_1.png
ade20k/ADE_train_00013192.jpg,ade20k/ADE_train_00013192_part_1.png
