Image,Annotations
ade20k/ADE_val_00000952.jpg,ade20k/ADE_val_00000952_part_1.png
ade20k/ADE_train_00004335.jpg,ade20k/ADE_train_00004335_part_1.png
ade20k/ADE_train_00000581.jpg,ade20k/ADE_train_00000581_part_1.png
ade20k/ADE_val_00001940.jpg,ade20k/ADE_val_00001940_part_1.png
ade20k/ADE_train_00003891.jpg,ade20k/ADE_train_00003891_object.png
ade20k/ADE_train_00006107.jpg,ade20k/ADE_train_00006107_object.png
pascal/2010_004760.jpg,pascal/2010_004760_object.png
ade20k/ADE_train_00019640.jpg,ade20k/ADE_train_00019640_object.png
ade20k/ADE_train_00001215.jpg,ade20k/ADE_train_00001215_object.png
ade20k/ADE_train_00011520.jpg,ade20k/ADE_train_00011520_object.png
ade20k/ADE_train_00007572.jpg,ade20k/ADE_train_00007572_object.png
ade20k/ADE_train_00008543.jpg,ade20k/ADE_train_00008543_object.png
pascal/2009_004227.jpg,pascal/2009_004227_object.png
ade20k/ADE_train_00004131.jpg,ade20k/ADE_train_00004131_object.png
ade20k/ADE_train_00001785.jpg,ade20k/ADE_train_00001785_object.png
ade20k/ADE_train_00003696.jpg,ade20k/ADE_train_00003696_object.png
ade20k/ADE_train_00001955.jpg,ade20k/ADE_train_00001955_object.png
ade20k/ADE_train_00003348.jpg,ade20k/ADE_train_00003348_object.png
ade20k/ADE_train_00005030.jpg,ade20k/ADE_train_00005030_object.png
ade20k/ADE_train_00004963.jpg,ade20k/ADE_train_00004963_object.png
ade20k/ADE_train_00011293.jpg,ade20k/ADE_train_00011293_object.png
pascal/2008_000981.jpg,pascal/2008_000981_object.png
ade20k/ADE_train_00011144.jpg,ade20k/ADE_train_00011144_object.png
ade20k/ADE_train_00002541.jpg,ade20k/ADE_train_00002541_object.png
ade20k/ADE_train_00016101.jpg,ade20k/ADE_train_00016101_object.png
pascal/2009_004701.jpg,pascal/2009_004701_object.png
ade20k/ADE_train_00000783.jpg,ade20k/ADE_train_00000783_object.png
ade20k/ADE_train_00008307.jpg,ade20k/ADE_train_00008307_object.png
ade20k/ADE_train_00015418.jpg,ade20k/ADE_train_00015418_object.png
pascal/2008_008269.jpg,pascal/2008_008269_object.png
ade20k/ADE_train_00002230.jpg,ade20k/ADE_train_00002230_object.png
ade20k/ADE_train_00006820.jpg,ade20k/ADE_train_00006820_object.png
pascal/2008_001074.jpg,pascal/2008_001074_object.png
ade20k/ADE_train_00003516.jpg,ade20k/ADE_train_00003516_object.png
ade20k/ADE_train_00005650.jpg,ade20k/ADE_train_00005650_object.png
ade20k/ADE_train_00013896.jpg,ade20k/ADE_train_00013896_object.png
ade20k/ADE_train_00004077.jpg,ade20k/ADE_train_00004077_object.png
ade20k/ADE_train_00016058.jpg,ade20k/ADE_train_00016058_object.png
ade20k/ADE_train_00000051.jpg,ade20k/ADE_train_00000051_object.png
