Image,Annotations
pascal/2009_005084.jpg,pascal/2009_005084_object.png
pascal/2010_001539.jpg,pascal/2010_001539_object.png
pascal/2008_008697.jpg,pascal/2008_008697_object.png
pascal/2009_000244.jpg,pascal/2009_000244_object.png
pascal/2009_000597.jpg,pascal/2009_000597_object.png
pascal/2010_000080.jpg,pascal/2010_000080_object.png
pascal/2009_004619.jpg,pascal/2009_004619_object.png
pascal/2010_002667.jpg,pascal/2010_002667_object.png
pascal/2009_002175.jpg,pascal/2009_002175_object.png
pascal/2010_004148.jpg,pascal/2010_004148_object.png
pascal/2010_004604.jpg,pascal/2010_004604_object.png
pascal/2009_003583.jpg,pascal/2009_003583_object.png
pascal/2010_004149.jpg,pascal/2010_004149_object.png
pascal/2008_007760.jpg,pascal/2008_007760_object.png
pascal/2008_008751.jpg,pascal/2008_008751_object.png
pascal/2010_005565.jpg,pascal/2010_005565_object.png
pascal/2010_001104.jpg,pascal/2010_001104_object.png
pascal/2010_000249.jpg,pascal/2010_000249_object.png
pascal/2008_008676.jpg,pascal/2008_008676_object.png
pascal/2010_003274.jpg,pascal/2010_003274_object.png
pascal/2009_003543.jpg,pascal/2009_003543_object.png
pascal/2009_003942.jpg,pascal/2009_003942_object.png
pascal/2010_005727.jpg,pascal/2010_005727_object.png
pascal/2008_005825.jpg,pascal/2008_005825_object.png
pascal/2009_001831.jpg,pascal/2009_001831_object.png
pascal/2010_005309.jpg,pascal/2010_005309_object.png
pascal/2009_005128.jpg,pascal/2009_005128_object.png
pascal/2009_003497.jpg,pascal/2009_003497_object.png
pascal/2009_004170.jpg,pascal/2009_004170_object.png
pascal/2009_001192.jpg,pascal/2009_001192_object.png
pascal/2008_008203.jpg,pascal/2008_008203_object.png
pascal/2009_004799.jpg,pascal/2009_004799_object.png
pascal/2009_005148.jpg,pascal/2009_005148_object.png
pascal/2008_005389.jpg,pascal/2008_005389_object.png
pascal/2009_002214.jpg,pascal/2009_002214_object.png
pascal/2009_002568.jpg,pascal/2009_002568_object.png
pascal/2010_001405.jpg,pascal/2010_001405_object.png
pascal/2009_000712.jpg,pascal/2009_000712_object.png
pascal/2010_000406.jpg,pascal/2010_000406_object.png
pascal/2010_002556.jpg,pascal/2010_002556_object.png
pascal/2010_004192.jpg,pascal/2010_004192_object.png
pascal/2009_001865.jpg,pascal/2009_001865_object.png
pascal/2008_000045.jpg,pascal/2008_000045_object.png
pascal/2009_000443.jpg,pascal/2009_000443_object.png
