Image,Annotations
ade20k/ADE_train_00008395.jpg,ade20k/ADE_train_00008395_object.png
ade20k/ADE_train_00008409.jpg,ade20k/ADE_train_00008409_object.png
ade20k/ADE_train_00015566.jpg,ade20k/ADE_train_00015566_object.png
ade20k/ADE_train_00008383.jpg,ade20k/ADE_train_00008383_object.png
ade20k/ADE_train_00008405.jpg,ade20k/ADE_train_00008405_object.png
ade20k/ADE_train_00008402.jpg,ade20k/ADE_train_00008402_object.png
ade20k/ADE_val_00000377.jpg,ade20k/ADE_val_00000377_object.png
ade20k/ADE_train_00015487.jpg,ade20k/ADE_train_00015487_object.png
ade20k/ADE_train_00008367.jpg,ade20k/ADE_train_00008367_object.png
ade20k/ADE_train_00008347.jpg,ade20k/ADE_train_00008347_object.png
ade20k/ADE_train_00008361.jpg,ade20k/ADE_train_00008361_object.png
ade20k/ADE_val_00001375.jpg,ade20k/ADE_val_00001375_object.png
ade20k/ADE_val_00001607.jpg,ade20k/ADE_val_00001607_object.png
ade20k/ADE_train_00008371.jpg,ade20k/ADE_train_00008371_object.png
ade20k/ADE_train_00002100.jpg,ade20k/ADE_train_00002100_object.png
ade20k/ADE_train_00008343.jpg,ade20k/ADE_train_00008343_object.png
ade20k/ADE_train_00008432.jpg,ade20k/ADE_train_00008432_object.png
ade20k/ADE_val_00001378.jpg,ade20k/ADE_val_00001378_object.png
ade20k/ADE_train_00008425.jpg,ade20k/ADE_train_00008425_object.png
ade20k/ADE_train_00008354.jpg,ade20k/ADE_train_00008354_object.png
ade20k/ADE_train_00002492.jpg,ade20k/ADE_train_00002492_object.png
ade20k/ADE_val_00001372.jpg,ade20k/ADE_val_00001372_object.png
ade20k/ADE_val_00000713.jpg,ade20k/ADE_val_00000713_object.png
ade20k/ADE_train_00008345.jpg,ade20k/ADE_train_00008345_object.png
ade20k/ADE_train_00008396.jpg,ade20k/ADE_train_00008396_object.png
ade20k/ADE_val_00000373.jpg,ade20k/ADE_val_00000373_object.png
ade20k/ADE_train_00015561.jpg,ade20k/ADE_train_00015561_object.png
ade20k/ADE_train_00015483.jpg,ade20k/ADE_train_00015483_object.png
ade20k/ADE_train_00008335.jpg,ade20k/ADE_train_00008335_object.png
ade20k/ADE_train_00008362.jpg,ade20k/ADE_train_00008362_object.png
ade20k/ADE_train_00008379.jpg,ade20k/ADE_train_00008379_object.png
ade20k/ADE_train_00015482.jpg,ade20k/ADE_train_00015482_object.png
ade20k/ADE_train_00015776.jpg,ade20k/ADE_train_00015776_object.png
ade20k/ADE_train_00014785.jpg,ade20k/ADE_train_00014785_object.png
